username,timestamp,content,retweets,likes,replies,composite_signal,signal_confidence,trading_signal
user_109,2025-08-31 05:43:09+00:00,This is a sample tweet about Indian stock market #banknifty,177,579,301,-0.5900598478349515,0.7104238880518599,STRONG_SELL
user_216,2025-08-31 05:42:47+00:00,This is a sample tweet about Indian stock market #nifty50,994,1420,5,0.07295935919103592,0.964194670011375,HOLD
user_92,2025-08-31 05:42:40+00:00,This is a sample tweet about Indian stock market #banknifty,79,486,411,-0.5583114709614316,0.726004632224559,STRONG_SELL
user_411,2025-08-31 05:42:23+00:00,This is a sample tweet about Indian stock market #intraday,762,224,401,0.6471716242120085,0.6823958732489508,BUY
user_106,2025-08-31 05:42:14+00:00,This is a sample tweet about Indian stock market #banknifty,697,130,161,-0.5081454795059223,0.7506239531477027,STRONG_SELL
user_497,2025-08-31 05:42:13+00:00,This is a sample tweet about Indian stock market #sensex,755,2370,165,-0.259301272131196,0.8727460367241234,SELL
user_126,2025-08-31 05:41:39+00:00,This is a sample tweet about Indian stock market #intraday,125,1442,456,0.6563455630088153,0.6778936968379019,BUY
user_74,2025-08-31 05:41:24+00:00,This is a sample tweet about Indian stock market #nifty50,245,1797,226,-0.12940602540732038,0.9364930628009862,HOLD
user_483,2025-08-31 05:40:04+00:00,This is a sample tweet about Indian stock market #sensex,723,2094,3,-0.6382343724143613,0.6867818938137471,SELL
user_295,2025-08-31 05:40:00+00:00,This is a sample tweet about Indian stock market #banknifty,261,969,26,-0.7499279905679906,0.6319674477994586,SELL
user_374,2025-08-31 05:39:11+00:00,This is a sample tweet about Indian stock market #nifty50,310,386,487,-0.280131486976577,0.8625234590515327,SELL
user_383,2025-08-31 05:38:25+00:00,This is a sample tweet about Indian stock market #intraday,596,828,177,0.4235028946579975,0.7921629101118751,BUY
user_296,2025-08-31 05:37:54+00:00,This is a sample tweet about Indian stock market #nifty50,424,1584,27,-0.3441915437469899,0.8310855256981313,SELL
user_131,2025-08-31 05:36:22+00:00,This is a sample tweet about Indian stock market #intraday,219,876,14,-0.13500063492116715,0.9337474679654247,HOLD
user_156,2025-08-31 05:34:15+00:00,This is a sample tweet about Indian stock market #banknifty,579,2989,247,0.7010346175538769,0.6559622220743165,BUY
user_422,2025-08-31 05:32:21+00:00,This is a sample tweet about Indian stock market #intraday,28,1076,148,-0.03075629206165917,0.9849061285802865,HOLD
user_54,2025-08-31 05:32:06+00:00,This is a sample tweet about Indian stock market #intraday,846,490,233,0.5907383750713615,0.7100908959330231,STRONG_BUY
user_236,2025-08-31 05:31:50+00:00,This is a sample tweet about Indian stock market #intraday,784,1667,117,0.8568628810541494,0.5794883815959162,HOLD
user_53,2025-08-31 05:31:47+00:00,This is a sample tweet about Indian stock market #banknifty,536,1237,110,-0.2668303483570268,0.8690510884438143,SELL
user_149,2025-08-31 05:28:45+00:00,This is a sample tweet about Indian stock market #nifty50,956,423,97,-0.24370643774054904,0.880399313804217,SELL
user_279,2025-08-31 05:28:35+00:00,This is a sample tweet about Indian stock market #banknifty,51,872,124,-0.8389074297696134,0.5883001483858927,HOLD
user_325,2025-08-31 05:28:25+00:00,This is a sample tweet about Indian stock market #sensex,370,1070,31,-1.3448649763855833,0.3399978453272129,HOLD
user_312,2025-08-31 05:27:26+00:00,This is a sample tweet about Indian stock market #nifty50,856,1920,438,0.7838102847586983,0.6153394683637639,BUY
user_394,2025-08-31 05:26:33+00:00,This is a sample tweet about Indian stock market #banknifty,711,1037,79,-0.23627947410395406,0.8840441495973261,SELL
user_466,2025-08-31 05:26:19+00:00,This is a sample tweet about Indian stock market #nifty50,923,2690,208,0.8321293650043002,0.5916265323933343,HOLD
user_257,2025-08-31 05:25:19+00:00,This is a sample tweet about Indian stock market #banknifty,254,966,365,-0.2660854548238454,0.8694166502998623,SELL
user_93,2025-08-31 05:23:43+00:00,This is a sample tweet about Indian stock market #nifty50,638,585,379,-0.05602533503608827,0.9725051640950154,HOLD
user_387,2025-08-31 05:23:34+00:00,This is a sample tweet about Indian stock market #intraday,703,1691,259,0.9991977272652315,0.5096365326491114,HOLD
user_23,2025-08-31 05:22:21+00:00,This is a sample tweet about Indian stock market #sensex,429,1314,291,-0.8126907545763578,0.6011661701945716,SELL
user_239,2025-08-31 05:21:33+00:00,This is a sample tweet about Indian stock market #banknifty,272,908,174,-0.5508125932765315,0.7296847603538253,STRONG_SELL
user_348,2025-08-31 05:20:42+00:00,This is a sample tweet about Indian stock market #nifty50,507,810,443,0.011623172786410105,0.9942958444023261,HOLD
user_477,2025-08-31 05:19:27+00:00,This is a sample tweet about Indian stock market #sensex,674,1993,156,-0.5030053036141835,0.7531465314165355,STRONG_SELL
user_476,2025-08-31 05:17:52+00:00,This is a sample tweet about Indian stock market #sensex,278,264,272,-1.4149349404601648,0.30561050676229706,HOLD
user_457,2025-08-31 05:16:38+00:00,This is a sample tweet about Indian stock market #intraday,329,425,324,0.22627943790014665,0.8889517392492299,BUY
user_134,2025-08-31 05:14:45+00:00,This is a sample tweet about Indian stock market #nifty50,430,2660,47,0.1387200678191382,0.9319221295337404,HOLD
user_497,2025-08-31 05:13:56+00:00,This is a sample tweet about Indian stock market #sensex,468,2460,223,-0.3982220862371586,0.804569648574548,SELL
user_400,2025-08-31 05:12:32+00:00,This is a sample tweet about Indian stock market #sensex,644,2212,179,-0.40561570164981353,0.8009411786620598,SELL
user_44,2025-08-31 05:11:57+00:00,This is a sample tweet about Indian stock market #sensex,289,1895,0,-1.1194747619644452,0.4506097132635095,HOLD
user_176,2025-08-31 05:10:58+00:00,This is a sample tweet about Indian stock market #intraday,432,1420,436,0.8968512191514629,0.5598638172199873,HOLD
user_417,2025-08-31 05:10:26+00:00,This is a sample tweet about Indian stock market #intraday,888,653,464,1.0316798345217066,0.49369570501658355,HOLD
user_343,2025-08-31 05:10:21+00:00,This is a sample tweet about Indian stock market #sensex,268,537,344,-1.2058489702615898,0.4082209496439213,HOLD
user_296,2025-08-31 05:10:16+00:00,This is a sample tweet about Indian stock market #sensex,327,2083,281,-0.5992594963089659,0.7059090944319084,STRONG_SELL
user_175,2025-08-31 05:09:35+00:00,This is a sample tweet about Indian stock market #sensex,166,517,236,-1.4633391520810795,0.2818557919574691,HOLD
user_288,2025-08-31 05:09:24+00:00,This is a sample tweet about Indian stock market #banknifty,72,1236,11,-0.8319476524228588,0.5917157091489116,HOLD
user_198,2025-08-31 05:07:52+00:00,This is a sample tweet about Indian stock market #nifty50,266,1136,448,-0.06401294088055696,0.9685851891082367,HOLD
user_160,2025-08-31 05:06:30+00:00,This is a sample tweet about Indian stock market #banknifty,332,1194,463,0.041815917747514766,0.9794785377732466,HOLD
user_411,2025-08-31 05:05:55+00:00,This is a sample tweet about Indian stock market #banknifty,913,499,44,-0.327895730388227,0.8390828132457888,SELL
user_471,2025-08-31 05:04:42+00:00,This is a sample tweet about Indian stock market #intraday,322,653,166,0.08590270856267598,0.95784262826446,HOLD
user_73,2025-08-31 05:02:09+00:00,This is a sample tweet about Indian stock market #banknifty,528,1243,272,-0.03674056377609408,0.9819693042187142,HOLD
user_241,2025-08-31 05:01:29+00:00,This is a sample tweet about Indian stock market #nifty50,581,65,225,-0.5477517614825,0.7311868855594211,STRONG_SELL
user_474,2025-08-31 05:01:07+00:00,This is a sample tweet about Indian stock market #banknifty,470,2676,112,0.27592769931541916,0.8645864980650154,BUY
user_350,2025-08-31 05:01:05+00:00,This is a sample tweet about Indian stock market #sensex,711,2930,42,-0.24414823352624815,0.8801824993465526,SELL
user_324,2025-08-31 05:00:57+00:00,This is a sample tweet about Indian stock market #banknifty,999,2402,342,0.975338153270597,0.5213457901006331,HOLD
user_16,2025-08-31 05:00:32+00:00,This is a sample tweet about Indian stock market #sensex,123,706,243,-1.4134488537667589,0.30633981448976466,HOLD
user_189,2025-08-31 04:59:46+00:00,This is a sample tweet about Indian stock market #nifty50,497,1425,412,0.213934337440425,0.895010186042131,BUY
user_49,2025-08-31 04:59:31+00:00,This is a sample tweet about Indian stock market #sensex,303,2323,45,-0.8631421587124344,0.5764067809467612,HOLD
user_472,2025-08-31 04:59:04+00:00,This is a sample tweet about Indian stock market #intraday,604,1185,418,0.9289371666618192,0.5441174078306469,HOLD
user_481,2025-08-31 04:58:44+00:00,This is a sample tweet about Indian stock market #banknifty,170,2320,169,-0.062133687453743675,0.9695074462363883,HOLD
user_429,2025-08-31 04:58:39+00:00,This is a sample tweet about Indian stock market #sensex,510,2655,432,0.02416350071013673,0.9881415883280792,HOLD
user_115,2025-08-31 04:58:36+00:00,This is a sample tweet about Indian stock market #banknifty,390,740,360,-0.24408011046344125,0.8802159312293252,SELL
user_168,2025-08-31 04:57:54+00:00,This is a sample tweet about Indian stock market #nifty50,828,2649,205,0.7244585848025298,0.6444667417647281,BUY
user_322,2025-08-31 04:56:43+00:00,This is a sample tweet about Indian stock market #nifty50,963,2441,44,0.5269059484120823,0.7414171181730751,STRONG_BUY
user_402,2025-08-31 04:56:40+00:00,This is a sample tweet about Indian stock market #intraday,342,2580,395,1.239201338267497,0.39185303529277205,HOLD
user_387,2025-08-31 04:56:31+00:00,This is a sample tweet about Indian stock market #nifty50,62,1187,252,-0.5120710423049627,0.7486974549853123,STRONG_SELL
user_105,2025-08-31 04:56:08+00:00,This is a sample tweet about Indian stock market #banknifty,544,2739,258,0.5810124412551927,0.7148639678678192,STRONG_BUY
user_161,2025-08-31 04:55:41+00:00,This is a sample tweet about Indian stock market #nifty50,696,2224,265,0.5144838594174165,0.7475133476429292,STRONG_BUY
user_461,2025-08-31 04:53:55+00:00,This is a sample tweet about Indian stock market #sensex,822,2573,188,-0.08053185772704258,0.9604784119202082,HOLD
user_48,2025-08-31 04:53:51+00:00,This is a sample tweet about Indian stock market #banknifty,257,111,42,-1.0879738089617732,0.4660690323929928,HOLD
user_269,2025-08-31 04:53:13+00:00,This is a sample tweet about Indian stock market #banknifty,165,2195,161,-0.13036921107126975,0.936020372512579,HOLD
user_210,2025-08-31 04:52:12+00:00,This is a sample tweet about Indian stock market #banknifty,50,443,274,-0.8011657924719517,0.6068221281940678,SELL
user_162,2025-08-31 04:51:50+00:00,This is a sample tweet about Indian stock market #nifty50,119,270,10,-1.193358601557585,0.4143506878719597,HOLD
user_469,2025-08-31 04:51:13+00:00,This is a sample tweet about Indian stock market #intraday,182,951,364,0.3700670597916128,0.818386930194053,BUY
user_42,2025-08-31 04:49:01+00:00,This is a sample tweet about Indian stock market #intraday,98,525,52,-0.33604095887038815,0.835085483816498,SELL
user_497,2025-08-31 04:48:35+00:00,This is a sample tweet about Indian stock market #nifty50,546,1364,125,-0.18307477878637524,0.9101547362843895,HOLD
user_194,2025-08-31 04:47:49+00:00,This is a sample tweet about Indian stock market #intraday,997,953,301,1.0193590150014789,0.49974223576388543,HOLD
user_72,2025-08-31 04:47:15+00:00,This is a sample tweet about Indian stock market #nifty50,777,617,371,0.07188717488139036,0.9647208521686904,HOLD
user_22,2025-08-31 04:46:26+00:00,This is a sample tweet about Indian stock market #intraday,58,2668,362,0.9702477501833467,0.5238439420078733,HOLD
user_98,2025-08-31 04:46:13+00:00,This is a sample tweet about Indian stock market #intraday,965,675,228,0.7686152673117975,0.6227965324046448,BUY
user_382,2025-08-31 04:45:47+00:00,This is a sample tweet about Indian stock market #sensex,768,140,382,-0.8623697147541699,0.576785863371964,HOLD
user_165,2025-08-31 04:44:42+00:00,This is a sample tweet about Indian stock market #nifty50,318,1247,197,-0.33442111586807854,0.8358804334140624,SELL
user_128,2025-08-31 04:44:24+00:00,This is a sample tweet about Indian stock market #sensex,505,2984,1,-0.4680685062249092,0.7702920158771828,SELL
user_331,2025-08-31 04:43:33+00:00,This is a sample tweet about Indian stock market #banknifty,892,283,67,-0.40364249025440785,0.8019095463387115,SELL
user_308,2025-08-31 04:43:32+00:00,This is a sample tweet about Indian stock market #sensex,302,893,494,-0.8091531902920495,0.6029022552967445,SELL
user_492,2025-08-31 04:39:44+00:00,This is a sample tweet about Indian stock market #banknifty,479,1713,50,-0.20715755924041537,0.8983359386584031,SELL
user_199,2025-08-31 04:39:33+00:00,This is a sample tweet about Indian stock market #sensex,349,2738,235,-0.37297503409458493,0.8169598209010057,SELL
user_498,2025-08-31 04:39:10+00:00,This is a sample tweet about Indian stock market #nifty50,379,1421,258,-0.11809660925338107,0.9420432400758468,HOLD
user_450,2025-08-31 04:38:49+00:00,This is a sample tweet about Indian stock market #banknifty,64,2225,21,-0.4125021988909269,0.7975615806376557,SELL
user_371,2025-08-31 04:37:34+00:00,This is a sample tweet about Indian stock market #sensex,996,2941,247,0.3163234828869055,0.8447619768937298,BUY
user_162,2025-08-31 04:35:14+00:00,This is a sample tweet about Indian stock market #intraday,266,2570,279,0.9978821757546408,0.5102821490097265,HOLD
user_139,2025-08-31 04:35:12+00:00,This is a sample tweet about Indian stock market #nifty50,344,1893,196,-0.04302062184985299,0.9788873205750546,HOLD
user_446,2025-08-31 04:35:01+00:00,This is a sample tweet about Indian stock market #sensex,873,1784,396,-0.061552768769562366,0.9697925362565625,HOLD
user_238,2025-08-31 04:34:58+00:00,This is a sample tweet about Indian stock market #nifty50,665,2454,388,0.7605200876189033,0.626769300030829,BUY
user_415,2025-08-31 04:34:19+00:00,This is a sample tweet about Indian stock market #sensex,802,488,133,-1.0474369920208821,0.48596276670412686,HOLD
user_42,2025-08-31 04:33:34+00:00,This is a sample tweet about Indian stock market #banknifty,271,118,27,-1.0940936483571255,0.46306567721748715,HOLD
user_1,2025-08-31 04:32:51+00:00,This is a sample tweet about Indian stock market #nifty50,600,2912,396,0.9040081595070777,0.5563514972930714,HOLD
user_453,2025-08-31 04:32:48+00:00,This is a sample tweet about Indian stock market #intraday,766,130,192,0.308637303479286,0.8485340246898321,BUY
user_76,2025-08-31 04:32:21+00:00,This is a sample tweet about Indian stock market #banknifty,269,2793,269,0.36984389879046875,0.8184964480595489,BUY
user_421,2025-08-31 04:31:54+00:00,This is a sample tweet about Indian stock market #nifty50,96,539,438,-0.4816483598157708,0.7636276051091979,SELL
user_33,2025-08-31 04:31:22+00:00,This is a sample tweet about Indian stock market #banknifty,698,164,84,-0.6046933243355856,0.7032424042669754,STRONG_SELL
user_237,2025-08-31 04:31:12+00:00,This is a sample tweet about Indian stock market #intraday,468,2485,255,1.1110206980577604,0.4547586058974362,HOLD
user_260,2025-08-31 04:29:46+00:00,This is a sample tweet about Indian stock market #nifty50,399,2898,411,0.7374673878497126,0.6380825781560291,BUY
user_77,2025-08-31 04:28:44+00:00,This is a sample tweet about Indian stock market #intraday,267,2006,437,0.9927694932159898,0.5127912347178967,HOLD
user_123,2025-08-31 04:28:32+00:00,This is a sample tweet about Indian stock market #banknifty,339,223,350,-0.5203536294050173,0.744632715826893,STRONG_SELL
user_94,2025-08-31 04:26:52+00:00,This is a sample tweet about Indian stock market #banknifty,660,2335,39,0.2004390034373985,0.9016331182148198,BUY
user_347,2025-08-31 04:25:11+00:00,This is a sample tweet about Indian stock market #nifty50,466,2548,232,0.3929105935010906,0.8071763018162393,BUY
user_28,2025-08-31 04:24:40+00:00,This is a sample tweet about Indian stock market #sensex,846,671,429,-0.5021139605276135,0.7535839644436563,STRONG_SELL
